station_id,timestamp,attribution,flagged_by_rule,flagged_by_physics,flagged_by_neighbor,flagged_by_ml,flagged_by_temporal,confidence_%,trust_state,alert_priority,corrected_value,ml_explanation
ST06,2026-08-29 08:00:00,Possible tampering,False,False,True,False,False,60.3,CAUTION,MEDIUM - daily digest,"1007.2hPa to 1009.2hPa (estimated, not confirmed)",
ST07,2026-08-28 06:20:00,Possible tampering,False,False,True,False,False,60.3,CAUTION,MEDIUM - daily digest,"28.7°C to 30.7°C (estimated, not confirmed)",
ST03,2026-08-28 17:00:00,Possible tampering,False,False,True,False,False,60.2,CAUTION,MEDIUM - daily digest,"25.3°C to 25.8°C (estimated, not confirmed)",
ST06,2026-08-28 21:20:00,Possible tampering,False,False,True,False,False,60.2,CAUTION,MEDIUM - daily digest,"1003.5hPa to 1005.5hPa (estimated, not confirmed)",
ST03,2026-08-28 13:20:00,Possible tampering,False,False,True,False,False,60.1,CAUTION,MEDIUM - daily digest,"23.2°C to 25.2°C (estimated, not confirmed)",
ST04,2026-08-28 18:20:00,Possible tampering,False,False,True,False,False,60.1,CAUTION,MEDIUM - daily digest,"26.7°C to 28.7°C (estimated, not confirmed)",
ST07,2026-08-29 08:20:00,Possible tampering,False,False,True,False,False,60.1,CAUTION,MEDIUM - daily digest,"29.2°C to 31.2°C (estimated, not confirmed)",
ST08,2026-08-29 07:40:00,Possible tampering,False,False,True,False,False,60.1,CAUTION,MEDIUM - daily digest,"28.1°C to 30.1°C (estimated, not confirmed)",
ST01,2026-08-28 21:20:00,Possible tampering,False,False,True,False,False,60.0,CAUTION,MEDIUM - daily digest,"1009.6hPa to 1011.6hPa (estimated, not confirmed)",
ST03,2026-08-28 21:10:00,Possible tampering,False,False,True,False,False,60.0,CAUTION,MEDIUM - daily digest,"27.1°C to 29.1°C (estimated, not confirmed)",
ST03,2026-08-28 02:50:00,Possible tampering,False,False,True,False,False,60.0,CAUTION,MEDIUM - daily digest,"26.0°C to 28.0°C (estimated, not confirmed)",
ST09,2026-08-28 05:50:00,Possible tampering,False,False,True,False,False,60.0,CAUTION,MEDIUM - daily digest,"29.2°C to 31.1°C (estimated, not confirmed)",
ST10,2026-08-29 09:00:00,Possible tampering,False,False,True,False,False,60.0,CAUTION,MEDIUM - daily digest,"26.2°C to 28.2°C (estimated, not confirmed)",
ST02,2026-08-28 02:00:00,Possible tampering,False,False,True,False,False,59.9,CAUTION,MEDIUM - daily digest,"1008.8hPa to 1010.8hPa (estimated, not confirmed)",
ST09,2026-08-28 05:30:00,Possible tampering,False,False,True,False,False,59.9,CAUTION,MEDIUM - daily digest,"30.9°C to 32.9°C (estimated, not confirmed)",
ST02,2026-08-29 04:10:00,Possible tampering,False,False,True,False,False,59.8,CAUTION,MEDIUM - daily digest,"25.1°C to 27.1°C (estimated, not confirmed)",
ST07,2026-08-28 12:40:00,Possible tampering,False,False,True,False,False,59.8,CAUTION,MEDIUM - daily digest,"29.2°C to 31.2°C (estimated, not confirmed)",
ST05,2026-08-29 08:20:00,Possible tampering,False,False,True,False,False,59.7,CAUTION,MEDIUM - daily digest,"24.2°C to 26.2°C (estimated, not confirmed)",
ST05,2026-08-28 11:50:00,Possible tampering,False,False,True,False,False,59.7,CAUTION,MEDIUM - daily digest,"24.7°C to 26.7°C (estimated, not confirmed)",
ST09,2026-08-29 02:40:00,Possible tampering,False,False,True,False,False,59.7,CAUTION,MEDIUM - daily digest,"1007.5hPa to 1009.5hPa (estimated, not confirmed)",
ST09,2026-08-29 03:10:00,Possible tampering,False,False,True,False,False,59.7,CAUTION,MEDIUM - daily digest,"28.0°C to 30.0°C (estimated, not confirmed)",
ST10,2026-08-28 08:30:00,Possible tampering,False,False,True,False,False,59.7,CAUTION,MEDIUM - daily digest,"25.6°C to 27.6°C (estimated, not confirmed)",
ST03,2026-08-28 15:50:00,Possible tampering,False,False,True,False,False,59.6,CAUTION,MEDIUM - daily digest,"23.9°C to 28.5°C (estimated, not confirmed)",
ST07,2026-08-28 09:30:00,Possible tampering,False,False,True,False,False,59.6,CAUTION,MEDIUM - daily digest,"27.9°C to 29.9°C (estimated, not confirmed)",
ST10,2026-08-29 08:20:00,Possible tampering,False,False,True,False,False,59.5,CAUTION,MEDIUM - daily digest,"23.9°C to 25.9°C (estimated, not confirmed)",
ST05,2026-08-28 00:50:00,Possible tampering,False,False,True,False,False,59.4,CAUTION,MEDIUM - daily digest,"22.7°C to 24.7°C (estimated, not confirmed)",
ST07,2026-08-28 17:00:00,Possible tampering,False,False,True,False,False,59.4,CAUTION,MEDIUM - daily digest,"30.6°C to 32.6°C (estimated, not confirmed)",
ST07,2026-08-28 02:40:00,Possible tampering,False,False,True,False,False,59.4,CAUTION,MEDIUM - daily digest,"29.1°C to 31.1°C (estimated, not confirmed)",
ST09,2026-08-28 15:20:00,Possible tampering,False,False,True,False,False,59.4,CAUTION,MEDIUM - daily digest,"28.3°C to 30.3°C (estimated, not confirmed)",
ST09,2026-08-28 11:20:00,Possible tampering,False,False,True,False,False,59.4,CAUTION,MEDIUM - daily digest,"30.8°C to 32.8°C (estimated, not confirmed)",
ST02,2026-08-28 04:30:00,Possible tampering,False,False,True,False,False,59.3,CAUTION,MEDIUM - daily digest,"25.7°C to 27.7°C (estimated, not confirmed)",
ST07,2026-08-28 11:40:00,Possible tampering,False,False,True,False,False,59.3,CAUTION,MEDIUM - daily digest,"31.1°C to 31.2°C (estimated, not confirmed)",
ST07,2026-08-28 22:10:00,Possible tampering,False,False,True,False,False,59.3,CAUTION,MEDIUM - daily digest,"29.7°C to 31.7°C (estimated, not confirmed)",
ST09,2026-08-28 08:10:00,Possible tampering,False,False,True,False,False,59.3,CAUTION,MEDIUM - daily digest,"28.6°C to 33.2°C (estimated, not confirmed)",
ST05,2026-08-28 22:50:00,Possible tampering,False,False,True,False,False,59.2,CAUTION,MEDIUM - daily digest,"23.8°C to 25.8°C (estimated, not confirmed)",
ST08,2026-08-28 13:20:00,Possible tampering,False,False,True,False,False,59.2,CAUTION,MEDIUM - daily digest,"28.4°C to 30.4°C (estimated, not confirmed)",
ST08,2026-08-28 16:20:00,Possible tampering,False,False,True,False,False,59.2,CAUTION,MEDIUM - daily digest,"27.8°C to 29.8°C (estimated, not confirmed)",
ST09,2026-08-29 06:30:00,Possible tampering,False,False,True,False,False,59.2,CAUTION,MEDIUM - daily digest,"29.9°C to 31.9°C (estimated, not confirmed)",
ST10,2026-08-29 06:20:00,Possible tampering,False,False,True,False,False,59.2,CAUTION,MEDIUM - daily digest,"25.9°C to 27.9°C (estimated, not confirmed)",
ST03,2026-08-28 13:00:00,Possible tampering,False,False,True,False,False,59.1,CAUTION,MEDIUM - daily digest,"22.5°C to 24.5°C (estimated, not confirmed)",
ST03,2026-08-28 00:40:00,Possible tampering,False,False,True,False,False,59.1,CAUTION,MEDIUM - daily digest,"27.3°C to 29.3°C (estimated, not confirmed)",
ST05,2026-08-28 17:00:00,Possible tampering,False,False,True,False,False,59.1,CAUTION,MEDIUM - daily digest,"24.2°C to 26.2°C (estimated, not confirmed)",
ST06,2026-08-29 03:00:00,Possible tampering,False,False,True,False,False,59.1,CAUTION,MEDIUM - daily digest,"31.6°C to 33.6°C (estimated, not confirmed)",
ST07,2026-08-28 10:50:00,Possible tampering,False,False,True,False,False,59.1,CAUTION,MEDIUM - daily digest,"29.6°C to 31.6°C (estimated, not confirmed)",
ST09,2026-08-29 07:50:00,Possible tampering,False,False,True,False,False,59.1,CAUTION,MEDIUM - daily digest,"32.0°C to 34.0°C (estimated, not confirmed)",
ST10,2026-08-28 10:40:00,Possible tampering,False,False,True,False,False,59.1,CAUTION,MEDIUM - daily digest,"26.5°C to 28.5°C (estimated, not confirmed)",
ST01,2026-08-28 20:00:00,Possible tampering,False,False,True,False,False,59.0,CAUTION,MEDIUM - daily digest,"37.0°C to 39.0°C (estimated, not confirmed)",
ST07,2026-08-29 02:40:00,Possible tampering,False,False,True,False,False,59.0,CAUTION,MEDIUM - daily digest,"28.7°C to 30.7°C (estimated, not confirmed)",
ST10,2026-08-28 00:50:00,Possible tampering,False,False,True,False,False,59.0,CAUTION,MEDIUM - daily digest,"22.1°C to 24.1°C (estimated, not confirmed)",
ST02,2026-08-29 01:00:00,Possible tampering,False,False,True,False,False,58.9,CAUTION,MEDIUM - daily digest,"26.1°C to 28.1°C (estimated, not confirmed)",
ST07,2026-08-28 19:10:00,Possible tampering,False,False,True,False,False,58.9,CAUTION,MEDIUM - daily digest,"30.8°C to 32.8°C (estimated, not confirmed)",
ST02,2026-08-28 01:10:00,Possible tampering,False,False,True,False,False,58.8,CAUTION,MEDIUM - daily digest,"27.6°C to 29.6°C (estimated, not confirmed)",
ST04,2026-08-28 09:20:00,Possible tampering,False,False,True,False,False,58.8,CAUTION,MEDIUM - daily digest,"24.2°C to 26.2°C (estimated, not confirmed)",
ST05,2026-08-29 02:40:00,Possible tampering,False,False,True,False,False,58.8,CAUTION,MEDIUM - daily digest,"24.0°C to 26.0°C (estimated, not confirmed)",
ST06,2026-08-28 20:00:00,Possible tampering,False,False,True,False,False,58.8,CAUTION,MEDIUM - daily digest,"29.2°C to 31.2°C (estimated, not confirmed)",
ST06,2026-08-28 22:50:00,Possible tampering,False,False,True,False,False,58.8,CAUTION,MEDIUM - daily digest,"31.6°C to 33.6°C (estimated, not confirmed)",
ST09,2026-08-29 05:30:00,Possible tampering,False,False,True,False,False,58.8,CAUTION,MEDIUM - daily digest,"30.9°C to 32.9°C (estimated, not confirmed)",
ST01,2026-08-28 03:40:00,Possible tampering,False,False,True,False,False,58.6,CAUTION,MEDIUM - daily digest,"28.1°C to 30.1°C (estimated, not confirmed)",
ST02,2026-08-28 02:40:00,Possible tampering,False,False,True,False,False,58.6,CAUTION,MEDIUM - daily digest,"25.0°C to 27.0°C (estimated, not confirmed)",
ST03,2026-08-28 01:40:00,Possible tampering,False,False,True,False,False,58.6,CAUTION,MEDIUM - daily digest,"24.5°C to 26.5°C (estimated, not confirmed)",
ST05,2026-08-28 02:20:00,Possible tampering,False,False,True,False,False,58.6,CAUTION,MEDIUM - daily digest,"24.3°C to 26.3°C (estimated, not confirmed)",
ST08,2026-08-29 05:40:00,Possible tampering,False,False,True,False,False,58.6,CAUTION,MEDIUM - daily digest,"29.5°C to 31.5°C (estimated, not confirmed)",
ST08,2026-08-28 16:00:00,Possible tampering,False,False,True,False,False,58.6,CAUTION,MEDIUM - daily digest,"31.3°C to 33.3°C (estimated, not confirmed)",
ST09,2026-08-28 03:20:00,Possible tampering,False,False,True,False,False,58.6,CAUTION,MEDIUM - daily digest,"26.1°C to 28.1°C (estimated, not confirmed)",
ST10,2026-08-28 22:10:00,Possible tampering,False,False,True,False,False,58.6,CAUTION,MEDIUM - daily digest,"26.9°C to 28.9°C (estimated, not confirmed)",
ST07,2026-08-28 21:50:00,Possible tampering,False,False,True,False,False,58.5,CAUTION,MEDIUM - daily digest,"27.1°C to 29.1°C (estimated, not confirmed)",
ST08,2026-08-29 06:40:00,Possible tampering,False,False,True,False,False,58.5,CAUTION,MEDIUM - daily digest,"29.0°C to 31.0°C (estimated, not confirmed)",
ST09,2026-08-29 01:50:00,Possible tampering,False,False,True,False,False,58.5,CAUTION,MEDIUM - daily digest,"28.1°C to 30.1°C (estimated, not confirmed)",
ST03,2026-08-28 00:10:00,Possible tampering,False,False,True,False,False,58.4,CAUTION,MEDIUM - daily digest,"24.1°C to 26.1°C (estimated, not confirmed)",
ST08,2026-08-29 09:00:00,Possible tampering,False,False,True,False,False,58.4,CAUTION,MEDIUM - daily digest,"27.6°C to 29.6°C (estimated, not confirmed)",
ST08,2026-08-28 10:10:00,Possible tampering,False,False,True,False,False,58.4,CAUTION,MEDIUM - daily digest,"29.1°C to 31.1°C (estimated, not confirmed)",
ST09,2026-08-28 19:50:00,Possible tampering,False,False,True,False,False,58.4,CAUTION,MEDIUM - daily digest,"30.8°C to 32.8°C (estimated, not confirmed)",
ST04,2026-08-28 03:30:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"24.2°C to 26.2°C (estimated, not confirmed)",
ST06,2026-08-29 06:30:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"29.4°C to 31.4°C (estimated, not confirmed)",
ST06,2026-08-28 10:50:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"28.6°C to 30.6°C (estimated, not confirmed)",
ST07,2026-08-28 07:50:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"28.6°C to 30.6°C (estimated, not confirmed)",
ST07,2026-08-28 08:10:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"30.0°C to 32.0°C (estimated, not confirmed)",
ST07,2026-08-28 07:20:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"27.7°C to 29.7°C (estimated, not confirmed)",
ST07,2026-08-28 21:20:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"27.7°C to 29.7°C (estimated, not confirmed)",
ST08,2026-08-28 03:30:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"27.6°C to 29.6°C (estimated, not confirmed)",
ST10,2026-08-29 06:00:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"25.3°C to 27.3°C (estimated, not confirmed)",
ST10,2026-08-28 01:10:00,Possible tampering,False,False,True,False,False,58.2,CAUTION,MEDIUM - daily digest,"25.2°C to 27.2°C (estimated, not confirmed)",
ST03,2026-08-29 03:30:00,Physics violation (sensor inconsistency),False,True,False,False,False,58.0,CAUTION,MEDIUM - daily digest,,
ST09,2026-08-28 00:20:00,Possible tampering,False,False,True,False,False,58.0,CAUTION,MEDIUM - daily digest,"30.4°C to 32.4°C (estimated, not confirmed)",
ST09,2026-08-28 14:50:00,Possible tampering,False,False,True,False,False,58.0,CAUTION,MEDIUM - daily digest,"32.8°C to 34.8°C (estimated, not confirmed)",
ST09,2026-08-28 21:00:00,Possible tampering,False,False,True,False,False,58.0,CAUTION,MEDIUM - daily digest,"29.9°C to 31.9°C (estimated, not confirmed)",
ST09,2026-08-29 00:50:00,Possible tampering,False,False,True,False,False,58.0,CAUTION,MEDIUM - daily digest,"28.0°C to 30.0°C (estimated, not confirmed)",
ST10,2026-08-28 21:20:00,Possible tampering,False,False,True,False,False,58.0,CAUTION,MEDIUM - daily digest,"24.2°C to 26.2°C (estimated, not confirmed)",
ST03,2026-08-29 06:30:00,Possible tampering,False,False,True,False,False,57.9,CAUTION,MEDIUM - daily digest,"24.8°C to 26.8°C (estimated, not confirmed)",
ST03,2026-08-28 03:50:00,Possible tampering,False,False,True,False,False,57.9,CAUTION,MEDIUM - daily digest,"25.6°C to 27.6°C (estimated, not confirmed)",
ST10,2026-08-29 00:10:00,Possible tampering,False,False,True,False,False,57.9,CAUTION,MEDIUM - daily digest,"25.6°C to 27.6°C (estimated, not confirmed)",
ST10,2026-08-28 09:30:00,Possible tampering,False,False,True,False,False,57.9,CAUTION,MEDIUM - daily digest,"24.5°C to 26.5°C (estimated, not confirmed)",
ST10,2026-08-28 19:20:00,Possible tampering,False,False,True,False,False,57.9,CAUTION,MEDIUM - daily digest,"24.0°C to 26.0°C (estimated, not confirmed)",
ST10,2026-08-28 17:00:00,Possible tampering,False,False,True,False,False,57.9,CAUTION,MEDIUM - daily digest,"26.9°C to 28.9°C (estimated, not confirmed)",
ST07,2026-08-28 08:30:00,Possible tampering,False,False,True,False,False,57.8,CAUTION,MEDIUM - daily digest,"31.0°C to 33.0°C (estimated, not confirmed)",
ST07,2026-08-29 09:00:00,Possible tampering,False,False,True,False,False,57.8,CAUTION,MEDIUM - daily digest,"30.9°C to 32.9°C (estimated, not confirmed)",
ST07,2026-08-29 05:00:00,Possible tampering,False,False,True,False,False,57.8,CAUTION,MEDIUM - daily digest,"28.8°C to 30.8°C (estimated, not confirmed)",
ST09,2026-08-28 23:30:00,Possible tampering,False,False,True,False,False,57.8,CAUTION,MEDIUM - daily digest,"26.5°C to 28.5°C (estimated, not confirmed)",
ST09,2026-08-29 05:00:00,Possible tampering,False,False,True,False,False,57.8,CAUTION,MEDIUM - daily digest,"29.5°C to 31.5°C (estimated, not confirmed)",
ST09,2026-08-29 01:30:00,Possible tampering,False,False,True,False,False,57.8,CAUTION,MEDIUM - daily digest,"30.2°C to 32.2°C (estimated, not confirmed)",
ST10,2026-08-28 10:00:00,Possible tampering,False,False,True,False,False,57.8,CAUTION,MEDIUM - daily digest,"23.4°C to 25.4°C (estimated, not confirmed)",
ST01,2026-08-28 10:50:00,Possible tampering,False,False,True,False,False,57.7,CAUTION,MEDIUM - daily digest,"24.7°C to 26.7°C (estimated, not confirmed)",
ST08,2026-08-28 17:00:00,Possible tampering,False,False,True,False,False,57.7,CAUTION,MEDIUM - daily digest,"29.2°C to 31.2°C (estimated, not confirmed)",
